YEAR,MO,DY,HR,GHI,DNI,Tamb,PS,PSC,Vwind
2024,1,19,22,0,0,13.13,99.14,101.68,3.59
2024,1,19,23,0,0,12.37,99.13,101.68,3.45
2024,1,20,0,0,0,11.59,99.13,101.68,3.5
2024,1,20,1,0,0,10.89,99.11,101.67,3.59
2024,1,20,2,0,0,10.29,99.06,101.62,3.58
2024,1,20,3,0,0,9.74,99.02,101.59,3.51
2024,1,20,4,0,0,9.2,99.04,101.61,3.52
2024,1,20,5,0,0,8.71,99.1,101.68,3.61
2024,1,20,6,0,0,8.33,99.17,101.75,3.7
2024,1,20,7,50.92,46.86,10.35,99.26,101.83,3.52
2024,1,20,8,218.4,299.65,14.03,99.34,101.88,2.47
2024,1,20,9,401.83,469.24,18.04,99.4,101.91,0.82
2024,1,20,10,551.7,575.33,21.79,99.38,101.86,0.64
2024,1,20,11,645.03,616.22,23.97,99.29,101.74,1.07
2024,1,20,12,691.8,737.69,24.97,99.17,101.61,1.26
2024,1,20,13,645.95,727.2,25.47,99.08,101.52,1.57
2024,1,20,14,532.3,658.5,25.5,99.04,101.47,1.96
2024,1,20,15,356.12,529.56,24.98,99.03,101.47,2.34
2024,1,20,16,155.32,272.43,22.94,99.06,101.51,2.72
2024,1,20,17,13.6,6.24,18.16,99.12,101.62,3.41
2024,1,20,18,0,0,16.52,99.2,101.71,3.9
2024,1,20,19,0,0,15.55,99.27,101.79,4.32
2024,1,20,20,0,0,14.69,99.33,101.87,4.7
2024,1,20,21,0,0,13.84,99.37,101.91,4.88
2024,1,20,22,0,0,12.94,99.37,101.92,4.83
2024,1,20,23,0,0,12.1,99.36,101.92,4.78
2024,1,21,0,0,0,11.35,99.35,101.91,4.74
2024,1,21,1,0,0,10.69,99.33,101.9,4.69
2024,1,21,2,0,0,10.1,99.29,101.86,4.53
2024,1,21,3,0,0,9.61,99.24,101.82,4.25
2024,1,21,4,0,0,9.24,99.24,101.82,3.99
2024,1,21,5,0,0,8.97,99.27,101.85,3.74
2024,1,21,6,0,0,8.76,99.34,101.92,3.45
2024,1,21,7,49.78,29.46,10.83,99.39,101.96,3.17
2024,1,21,8,209.65,241.72,14.61,99.46,101.99,2.22
2024,1,21,9,392.25,426.09,18.97,99.51,102.01,1.41
2024,1,21,10,549.53,639.38,22.93,99.49,101.95,1.52
2024,1,21,11,654.4,650.9,24.9,99.39,101.83,1.84
2024,1,21,12,732.38,890.82,26.05,99.25,101.68,2.11
2024,1,21,13,696.17,913.51,26.63,99.13,101.56,2.37
2024,1,21,14,575.8,849.67,26.54,99.07,101.49,2.48
2024,1,21,15,390.27,717.87,25.75,99.06,101.49,2.58
2024,1,21,16,177.85,425.64,23.32,99.11,101.56,2.81
2024,1,21,17,16.33,25.77,18.34,99.18,101.67,3.28
2024,1,21,18,0,0,16.55,99.28,101.79,3.48
2024,1,21,19,0,0,15.41,99.36,101.89,3.53
2024,1,21,20,0,0,14.37,99.4,101.94,3.59
2024,1,21,21,0,0,13.43,99.4,101.95,3.64
2024,1,21,22,0,0,12.52,99.37,101.92,3.76
2024,1,21,23,0,0,11.68,99.33,101.89,3.9
2024,1,22,0,0,0,10.93,99.3,101.87,4
2024,1,22,1,0,0,10.28,99.27,101.84,4.01
2024,1,22,2,0,0,9.68,99.22,101.79,3.99
2024,1,22,3,0,0,9.25,99.18,101.76,3.93
2024,1,22,4,0,0,8.91,99.19,101.77,3.78
2024,1,22,5,0,0,8.64,99.24,101.83,3.73
2024,1,22,6,0,0,8.55,99.3,101.89,3.86
2024,1,22,7,55.85,73.12,10.89,99.36,101.93,3.93
2024,1,22,8,235.3,404.14,15.2,99.43,101.96,3.14
2024,1,22,9,433.52,623.79,19.44,99.48,101.97,1.94
2024,1,22,10,604.53,718.05,23.45,99.46,101.92,0.88
2024,1,22,11,693.1,750.09,24.96,99.37,101.82,0.67
2024,1,22,12,738.92,880.64,25.85,99.25,101.69,1.23
2024,1,22,13,688.47,871.56,26.24,99.15,101.58,1.78
2024,1,22,14,568.38,805.23,26.04,99.09,101.52,1.99
2024,1,22,15,387.48,680.05,25.35,99.08,101.51,1.92
2024,1,22,16,179.15,461.01,23.42,99.12,101.57,1.82
2024,1,22,17,16.73,27.95,20.34,99.18,101.65,1.81
2024,1,22,18,0,0,19.16,99.26,101.75,1.87
2024,1,22,19,0,0,18.36,99.32,101.82,2.01
2024,1,22,20,0,0,17.48,99.35,101.86,2.16
2024,1,22,21,0,0,16.96,99.37,101.88,2.08
2024,1,22,22,0,0,16.41,99.36,101.88,2.06
2024,1,22,23,0,0,15.72,99.32,101.84,2.13
2024,1,23,0,0,0,15.13,99.28,101.81,2.13
2024,1,23,1,0,0,14.6,99.25,101.78,2.11
2024,1,23,2,0,0,14.24,99.22,101.76,1.96
2024,1,23,3,0,0,13.97,99.19,101.73,1.73
2024,1,23,4,0,0,13.65,99.2,101.74,1.55
2024,1,23,5,0,0,13.24,99.22,101.76,1.49
2024,1,23,6,0,0,12.78,99.27,101.82,1.53
2024,1,23,7,50.25,61.77,13.51,99.33,101.87,1.6
2024,1,23,8,222.07,378.52,16.73,99.38,101.9,1.38
2024,1,23,9,417.6,569.39,21.14,99.43,101.91,0.53
2024,1,23,10,601.28,701.57,24.44,99.41,101.86,1.3
2024,1,23,11,693.97,767.56,25.66,99.31,101.75,1.74
2024,1,23,12,724.55,814.19,26.35,99.17,101.6,2.09
2024,1,23,13,674.3,792.35,26.63,99.06,101.48,2.43
2024,1,23,14,554.42,724.23,26.37,98.99,101.42,2.63
2024,1,23,15,378.9,604.38,25.58,98.98,101.41,2.8
2024,1,23,16,176.12,412.46,23.49,99,101.45,2.93
2024,1,23,17,17,21.17,18.72,99.04,101.53,3.18
2024,1,23,18,0,0,17.08,99.11,101.61,3.38
2024,1,23,19,0,0,16.04,99.16,101.68,3.57
2024,1,23,20,0,0,15.04,99.21,101.74,3.88
2024,1,23,21,0,0,14.1,99.24,101.77,4.18
2024,1,23,22,0,0,13.2,99.23,101.78,4.31
2024,1,23,23,0,0,12.31,99.22,101.76,4.28
2024,1,24,0,0,0,11.46,99.2,101.75,4.08
2024,1,24,1,0,0,10.66,99.19,101.75,3.81
2024,1,24,2,0,0,9.95,99.17,101.74,3.39
2024,1,24,3,0,0,9.39,99.15,101.73,2.89
2024,1,24,4,0,0,9.01,99.17,101.75,2.47
2024,1,24,5,0,0,8.75,99.23,101.81,2.15
2024,1,24,6,0,0,8.57,99.31,101.9,1.86
2024,1,24,7,50.95,34.87,9.91,99.41,101.98,1.57
2024,1,24,8,211.73,242.66,12.66,99.47,102.02,1.23
2024,1,24,9,390.5,418.38,16.64,99.5,102.02,1.17
2024,1,24,10,544.67,515.58,20.74,99.46,101.94,1.34
2024,1,24,11,646.75,571.02,22.38,99.36,101.82,1.17
2024,1,24,12,754.95,902.42,23.54,99.25,101.71,1.29
2024,1,24,13,704.28,886.69,24.2,99.15,101.59,1.49
2024,1,24,14,583.25,819.6,24.25,99.08,101.53,1.69
2024,1,24,15,402.2,707.19,23.64,99.08,101.53,1.82
2024,1,24,16,189.35,493.67,21.51,99.1,101.56,1.93
2024,1,24,17,18.98,39.42,17.65,99.14,101.64,2.32
2024,1,24,18,0,0,15.79,99.21,101.73,2.77
2024,1,24,19,0,0,14.29,99.29,101.82,3.28
2024,1,24,20,0,0,12.96,99.34,101.89,3.85
2024,1,24,21,0,0,11.96,99.35,101.91,4.37
2024,1,24,22,0,0,11.11,99.38,101.95,4.75
2024,1,24,23,0,0,10.35,99.38,101.95,5
2024,1,25,0,0,0,9.6,99.36,101.94,5
2024,1,25,1,0,0,8.88,99.33,101.92,4.88
2024,1,25,2,0,0,8.28,99.32,101.91,4.72
2024,1,25,3,0,0,7.83,99.32,101.92,4.68
2024,1,25,4,0,0,7.52,99.33,101.92,4.82
2024,1,25,5,0,0,7.33,99.35,101.95,5.05
2024,1,25,6,0,0,7.17,99.42,102.02,5.21
2024,1,25,7,51.95,23.33,9.42,99.49,102.07,4.84
2024,1,25,8,216.02,130.34,12.61,99.56,102.12,3.12
2024,1,25,9,375.58,198.59,17.02,99.61,102.13,2.18
2024,1,25,10,502.77,287.06,22.47,99.59,102.06,1.88
2024,1,25,11,577.45,280.76,24.73,99.49,101.94,1.2
2024,1,25,12,642.92,457.74,25.99,99.35,101.79,0.9
2024,1,25,13,652.9,483.07,26.7,99.22,101.65,0.7
2024,1,25,14,563.95,765.44,26.82,99.13,101.56,0.7
2024,1,25,15,364.7,605.7,26.34,99.12,101.54,0.91
2024,1,25,16,161.65,307.84,24.22,99.15,101.59,1.42
2024,1,25,17,16.23,16.77,20.47,99.2,101.68,2.13
2024,1,25,18,0,0,18.6,99.28,101.78,2.47
2024,1,25,19,0,0,17.31,99.36,101.87,2.62
2024,1,25,20,0,0,16.18,99.41,101.93,2.71
2024,1,25,21,0,0,15.18,99.42,101.95,2.77
2024,1,25,22,0,0,14.42,99.4,101.93,2.77
2024,1,25,23,0,0,14.04,99.36,101.9,2.55
2024,1,26,0,0,0,13.87,99.3,101.84,2.27
2024,1,26,1,0,0,13.6,99.26,101.8,1.89
2024,1,26,2,0,0,13.71,99.24,101.78,1.41
2024,1,26,3,0,0,13.61,99.25,101.79,1.17
2024,1,26,4,0,0,13.08,99.27,101.82,1.24
2024,1,26,5,0,0,12.85,99.35,101.9,1.31
2024,1,26,6,0,0,12.31,99.46,102.02,1.4
2024,1,26,7,55.1,59.83,13.1,99.56,102.11,1.68
2024,1,26,8,210.68,168.55,16.53,99.67,102.19,1.54
2024,1,26,9,390.65,280.42,20.02,99.74,102.24,0.79
2024,1,26,10,520.4,383.01,24.57,99.72,102.17,1.09
2024,1,26,11,587.12,305.15,26.31,99.64,102.08,1.44
2024,1,26,12,619.33,312.29,27.29,99.51,101.94,1.46
2024,1,26,13,652.1,1057.55,27.81,99.36,101.78,1.27
2024,1,26,14,502.7,431.36,27.81,99.28,101.7,1.18
2024,1,26,15,334.25,274.66,27.2,99.25,101.68,1.08
2024,1,26,16,150.85,113.07,25.09,99.26,101.7,1.25
2024,1,26,17,16.27,6.88,21.79,99.31,101.78,1.97
2024,1,26,18,0,0,19.75,99.4,101.89,2.75
2024,1,26,19,0,0,18.29,99.49,102,3.55
2024,1,26,20,0,0,17.14,99.55,102.07,4.01
2024,1,26,21,0,0,16.03,99.56,102.08,4.17
2024,1,26,22,0,0,15.1,99.55,102.08,4.09
2024,1,26,23,0,0,14.33,99.52,102.06,3.8
2024,1,27,0,0,0,13.9,99.5,102.04,3.43
2024,1,27,1,0,0,13.5,99.49,102.03,3
2024,1,27,2,0,0,13.15,99.46,102.01,2.68
2024,1,27,3,0,0,12.93,99.42,101.97,2.44
2024,1,27,4,0,0,12.72,99.41,101.96,2.25
2024,1,27,5,0,0,12.38,99.43,101.98,2.25
2024,1,27,6,0,0,12.06,99.49,102.05,2.27
2024,1,27,7,55.17,32.97,13.47,99.54,102.09,2.4
2024,1,27,8,206.82,125.75,17.54,99.58,102.1,2.08
2024,1,27,9,349.1,146.08,21.72,99.62,102.09,1.28
2024,1,27,10,488.02,204.31,26.21,99.58,102.02,0.8
2024,1,27,11,607.35,385.83,27.99,99.48,101.9,1.02
2024,1,27,12,685.58,560.54,29.05,99.34,101.75,1.42
2024,1,27,13,644.6,653.19,29.6,99.23,101.63,1.81
2024,1,27,14,394.52,65.67,29.49,99.16,101.56,2.12
2024,1,27,15,258.05,29.47,28.77,99.13,101.54,2.31
2024,1,27,16,120.8,15.22,26.39,99.14,101.56,2.61
2024,1,27,17,14.82,0,21.42,99.19,101.66,3.36
2024,1,27,18,0,0,19.54,99.27,101.76,3.8
2024,1,27,19,0,0,18.54,99.35,101.84,3.73
2024,1,27,20,0,0,17.85,99.38,101.89,3.45
2024,1,27,21,0,0,17.32,99.41,101.92,3.16
2024,1,27,22,0,0,16.8,99.4,101.92,2.76
2024,1,27,23,0,0,16.34,99.36,101.88,2.34
2024,1,28,0,0,0,15.98,99.31,101.83,1.97
2024,1,28,1,0,0,15.45,99.24,101.76,1.63
2024,1,28,2,0,0,15.32,99.17,101.69,1.28
2024,1,28,3,0,0,14.61,99.13,101.66,1.18
2024,1,28,4,0,0,14.19,99.14,101.68,1.29
2024,1,28,5,0,0,13.32,99.18,101.72,1.8
2024,1,28,6,0,0,12.48,99.23,101.78,2.45
2024,1,28,7,48.25,7.21,14.22,99.29,101.83,2.95
2024,1,28,8,162.45,26.01,17.78,99.34,101.84,2.65
2024,1,28,9,310.3,43,21.9,99.35,101.81,2.07
2024,1,28,10,445.5,111.26,25.09,99.31,101.75,2.85
2024,1,28,11,549.55,190.69,26.29,99.22,101.65,3.62
2024,1,28,12,619.12,508.13,26.83,99.13,101.56,4.35
2024,1,28,13,464.95,56.06,27.19,99.05,101.47,4.72
2024,1,28,14,287.35,53.6,27.12,98.99,101.4,4.78
2024,1,28,15,195.18,28.18,26.75,98.96,101.38,4.74
2024,1,28,16,96.57,16.42,25.35,98.97,101.4,4.44
2024,1,28,17,12.95,2.13,21.4,99.03,101.5,4.16
2024,1,28,18,0,0,19.26,99.1,101.59,3.93
2024,1,28,19,0,0,18.62,99.17,101.66,3.47
2024,1,28,20,0,0,18.27,99.21,101.71,3.1
2024,1,28,21,0,0,17.77,99.21,101.71,2.79
2024,1,28,22,0,0,17.39,99.2,101.71,2.24
2024,1,28,23,0,0,17.07,99.18,101.69,1.75
2024,1,29,0,0,0,16.61,99.17,101.68,1.44
2024,1,29,1,0,0,16.05,99.15,101.66,1.23
2024,1,29,2,0,0,15.61,99.13,101.65,1.11
2024,1,29,3,0,0,14.9,99.12,101.65,1.09
2024,1,29,4,0,0,13.83,99.13,101.66,1.41
2024,1,29,5,0,0,13.08,99.19,101.73,1.79
2024,1,29,6,0,0,12.37,99.28,101.83,2.08
2024,1,29,7,47.53,3.46,13.7,99.37,101.91,2.15
2024,1,29,8,181.15,26.45,16.79,99.42,101.94,1.66
2024,1,29,9,336.33,110.53,20.95,99.46,101.94,0.86
2024,1,29,10,476,213.41,24.46,99.43,101.88,0.45
2024,1,29,11,535.72,190.84,26.21,99.33,101.76,0.66
2024,1,29,12,621.08,332,27.4,99.2,101.62,1.02
2024,1,29,13,547.42,241.79,27.84,99.08,101.49,1.29
2024,1,29,14,481.92,301.76,28.03,99,101.41,1.48
2024,1,29,15,325.52,189.36,27.53,98.97,101.38,1.55
2024,1,29,16,150.62,88.61,25.73,99.01,101.44,2.04
2024,1,29,17,18.85,3.12,21.82,99.08,101.54,2.62
2024,1,29,18,0,0,20.09,99.16,101.64,3.03
2024,1,29,19,0,0,18.94,99.22,101.72,3.41
2024,1,29,20,0,0,17.93,99.26,101.76,3.69
2024,1,29,21,0,0,16.94,99.27,101.78,4.06
2024,1,29,22,0,0,16.07,99.27,101.79,4.45
2024,1,29,23,0,0,15.45,99.25,101.78,4.67
2024,1,30,0,0,0,15.47,99.2,101.72,4.77
2024,1,30,1,0,0,14.79,99.16,101.68,4.58
2024,1,30,2,0,0,13.74,99.13,101.67,4.1
2024,1,30,3,0,0,12.96,99.11,101.65,3.86
2024,1,30,4,0,0,12.6,99.12,101.66,3.69
2024,1,30,5,0,0,12.54,99.18,101.72,3.47
2024,1,30,6,0,0,12.51,99.22,101.77,3.66
2024,1,30,7,48.65,2.32,14.42,99.27,101.8,3.44
2024,1,30,8,160.5,5.04,16.98,99.32,101.83,2.22
2024,1,30,9,294.58,22.9,20.75,99.35,101.83,1.23
2024,1,30,10,419.58,61.82,23.72,99.32,101.77,0.38
2024,1,30,11,470.95,57.34,25.12,99.23,101.67,0.3
2024,1,30,12,476.38,49.16,26.49,99.11,101.54,0.68
2024,1,30,13,420.3,32.48,27.25,98.98,101.4,0.86
2024,1,30,14,338.2,29.78,27.08,98.91,101.32,1.05
2024,1,30,15,222.15,13.41,25.93,98.88,101.31,1.21
2024,1,30,16,104.5,5.84,23.98,98.88,101.32,1.53
2024,1,30,17,13.8,0,22,98.91,101.37,2.04
2024,1,30,18,0,0,20.8,98.99,101.46,2.42
2024,1,30,19,0,0,19.96,99.08,101.56,2.56
2024,1,30,20,0,0,19.59,99.13,101.62,2.53
2024,1,30,21,0,0,19.39,99.13,101.61,2.28
2024,1,30,22,0,0,19.06,99.11,101.6,2.19
2024,1,30,23,0,0,18.69,99.08,101.57,2.14
2024,1,31,0,0,0,18.55,99.05,101.54,1.9
2024,1,31,1,0,0,18.61,99,101.49,1.45
2024,1,31,2,0,0,18.69,98.94,101.43,0.79
2024,1,31,3,0,0,18.47,98.91,101.4,0.53
2024,1,31,4,0,0,17.98,98.92,101.41,0.9
2024,1,31,5,0,0,17.53,98.96,101.46,1.36
2024,1,31,6,0,0,17.05,99.01,101.52,1.86
2024,1,31,7,43.4,5.97,17.94,99.09,101.59,2.15
2024,1,31,8,161.35,78.49,19.9,99.14,101.63,2.06
2024,1,31,9,311.45,209.55,23.18,99.17,101.62,2.25
2024,1,31,10,441.38,307.88,25.5,99.14,101.57,2.67
2024,1,31,11,593.8,403.15,26.97,99.03,101.45,2.96
2024,1,31,12,669.5,525.75,27.59,98.9,101.31,3.24
2024,1,31,13,567.9,475.6,27.73,98.77,101.18,3.5
2024,1,31,14,451.23,391.36,27.28,98.68,101.09,3.69
2024,1,31,15,295.08,338.02,26.52,98.66,101.07,3.77
2024,1,31,16,139.18,162.12,25.45,98.68,101.11,3.66
2024,1,31,17,18.77,4.26,22.88,98.74,101.19,3.47
2024,1,31,18,0,0,21.4,98.81,101.27,3.68
2024,1,31,19,0,0,20.49,98.87,101.34,4.24
2024,1,31,20,0,0,19.76,98.92,101.4,4.93
2024,1,31,21,0,0,19.15,98.94,101.42,5.47
2024,1,31,22,0,0,18.57,98.92,101.41,5.71
2024,1,31,23,0,0,17.92,98.9,101.39,5.65
2024,2,1,0,0,0,17.21,98.86,101.36,5.4
2024,2,1,1,0,0,16.53,98.83,101.33,5.19
2024,2,1,2,0,0,15.97,98.78,101.29,5.13
2024,2,1,3,0,0,15.5,98.79,101.3,5.14
2024,2,1,4,0,0,14.96,98.81,101.32,4.99
2024,2,1,5,0,0,14.29,98.87,101.4,4.67
2024,2,1,6,0,0,13.62,98.95,101.49,4.15
2024,2,1,7,56.83,37.59,15.35,99.04,101.56,3.23
2024,2,1,8,225.77,282.66,18.05,99.11,101.61,2.16
2024,2,1,9,416.88,491.21,21.87,99.14,101.61,1.84
2024,2,1,10,578.67,605.19,25.82,99.12,101.56,2.39
2024,2,1,11,686.1,686.39,27.68,99.04,101.46,3.02
2024,2,1,12,739.92,792.68,28.76,98.94,101.34,3.49
2024,2,1,13,706.62,794.93,29.3,98.84,101.24,3.87
2024,2,1,14,559.75,688.12,29.19,98.78,101.18,3.91
2024,2,1,15,377.83,543.56,28.55,98.79,101.19,3.6
2024,2,1,16,178.57,319.07,26.84,98.82,101.23,3.13
2024,2,1,17,21.48,17.05,22.73,98.88,101.33,2.59
2024,2,1,18,0,0,22.26,98.96,101.42,1.88
2024,2,1,19,0,0,22.24,99.05,101.51,1.21
2024,2,1,20,0,0,21.39,99.12,101.58,1.21
2024,2,1,21,0,0,20,99.15,101.63,1.55
2024,2,1,22,0,0,18.36,99.16,101.66,1.99
2024,2,1,23,0,0,17.05,99.17,101.67,2.58
2024,2,2,0,0,0,15.58,99.16,101.68,3.24
2024,2,2,1,0,0,14.33,99.15,101.68,3.8
2024,2,2,2,0,0,13.48,99.15,101.68,4.24
2024,2,2,3,0,0,12.89,99.14,101.68,4.64
2024,2,2,4,0,0,12.4,99.17,101.71,4.88
2024,2,2,5,0,0,11.97,99.22,101.78,5.1
2024,2,2,6,0,0,11.66,99.29,101.85,5.26
2024,2,2,7,59.15,17.19,13.3,99.37,101.91,4.73
2024,2,2,8,218.93,155.81,16.21,99.43,101.95,3.58
2024,2,2,9,389.8,366.25,20.96,99.47,101.95,3.63
2024,2,2,10,584.12,539.83,25.13,99.46,101.9,2.65
2024,2,2,11,671.9,580.29,27.27,99.38,101.81,1.26
2024,2,2,12,726.4,675.93,28.37,99.27,101.69,0.29
2024,2,2,13,686.45,696.4,28.94,99.16,101.56,0.29
2024,2,2,14,552.08,561.51,28.82,99.07,101.48,0.65
2024,2,2,15,356.4,443.52,28.14,99.04,101.45,0.83
2024,2,2,16,168.6,213.45,26.52,99.04,101.46,1.14
2024,2,2,17,22.92,7.4,22.74,99.05,101.5,2.02
2024,2,2,18,0,0,20.21,99.08,101.56,3.1
2024,2,2,19,0,0,18.91,99.19,101.68,3.92
2024,2,2,20,0,0,17.97,99.28,101.78,4.37
2024,2,2,21,0,0,17.15,99.29,101.8,4.5
2024,2,2,22,0,0,16.38,99.28,101.8,4.33
2024,2,2,23,0,0,15.78,99.27,101.79,4.18
2024,2,3,0,0,0,15.52,99.24,101.76,4.14
2024,2,3,1,0,0,15.35,99.2,101.72,3.89
2024,2,3,2,0,0,14.91,99.15,101.68,3.56
2024,2,3,3,0,0,14.45,99.1,101.63,3.65
2024,2,3,4,0,0,13.98,99.1,101.63,3.78
2024,2,3,5,0,0,13.97,99.15,101.68,3.57
2024,2,3,6,0,0,14.5,99.2,101.73,3.32
2024,2,3,7,35.55,24.13,16.49,99.27,101.79,3.19
2024,2,3,8,129.73,126.42,19.79,99.34,101.83,2.37
2024,2,3,9,197.93,115.05,22.94,99.38,101.84,1.81
2024,2,3,10,325.95,150.18,25.66,99.38,101.82,2.79
2024,2,3,11,325.9,164.16,28.2,99.3,101.72,3.89
2024,2,3,12,500.17,58.22,28.55,99.16,101.57,4.08
2024,2,3,13,391.15,24.47,28.9,99.01,101.41,3.82
2024,2,3,14,294.25,15.42,29.27,98.91,101.31,3.89
2024,2,3,15,208.77,23.62,28.97,98.88,101.28,4.26
2024,2,3,16,104.65,13.05,27.82,98.9,101.31,4.26
2024,2,3,17,15.7,1.32,24.22,98.93,101.37,3.91
2024,2,3,18,0,0,22.59,98.93,101.39,3.45
2024,2,3,19,0,0,21.65,99,101.46,4.04
2024,2,3,20,0,0,20.84,99.09,101.56,4.3
2024,2,3,21,0,0,20.14,99.11,101.59,4.11
2024,2,3,22,0,0,19.25,99.13,101.62,4.08
2024,2,3,23,0,0,18.34,99.12,101.61,3.91
2024,2,4,0,0,0,17.7,99.1,101.6,4.03
2024,2,4,1,0,0,17.52,99.08,101.58,3.96
2024,2,4,2,0,0,16.89,99.07,101.57,3.22
2024,2,4,3,0,0,16.5,99.06,101.56,2.84
2024,2,4,4,0,0,16.32,99.03,101.53,2.76
2024,2,4,5,0,0,16.15,99.06,101.57,3.35
2024,2,4,6,0,0,16.28,99.1,101.61,4.06
2024,2,4,7,42.8,27.9,17.78,99.18,101.68,4.02
2024,2,4,8,127.97,66.74,19.97,99.25,101.74,3.65
2024,2,4,9,222.95,99.94,22.25,99.29,101.76,4.08
2024,2,4,10,257.85,244.22,23.92,99.3,101.76,4.91
2024,2,4,11,284.88,21.9,24.92,99.24,101.68,5.18
2024,2,4,12,345.42,104.68,25.76,99.11,101.55,5.48
2024,2,4,13,257.52,65.2,25.92,99.01,101.43,6.16
2024,2,4,14,158.27,37.6,25.17,98.97,101.41,6.51
2024,2,4,15,142.18,16.74,24.19,98.99,101.43,6.23
2024,2,4,16,73.05,8.32,23.48,99.01,101.45,5.28
2024,2,4,17,9.98,0,22.15,99.05,101.51,4.2
2024,2,4,18,0,0,21.17,99.1,101.57,3.73
2024,2,4,19,0,0,20.53,99.17,101.65,3.26
2024,2,4,20,0,0,19.91,99.23,101.71,2.91
2024,2,4,21,0,0,19.2,99.25,101.74,2.54
2024,2,4,22,0,0,18.48,99.25,101.75,2.26
2024,2,4,23,0,0,17.7,99.22,101.72,2.29
2024,2,5,0,0,0,16.95,99.2,101.71,2.44
2024,2,5,1,0,0,16.03,99.17,101.68,2.6
2024,2,5,2,0,0,15.34,99.12,101.65,2.9
2024,2,5,3,0,0,14.64,99.1,101.62,3.28
2024,2,5,4,0,0,14.01,99.09,101.62,3.58
2024,2,5,5,0,0,13.24,99.15,101.69,3.66
2024,2,5,6,0,0,12.7,99.22,101.77,3.61
2024,2,5,7,68.25,105.31,14.23,99.3,101.84,3.1
2024,2,5,8,253.18,398.7,16.95,99.38,101.89,2.62
2024,2,5,9,469.55,611.08,20.02,99.44,101.92,1.66
2024,2,5,10,642.25,727.85,22.35,99.42,101.89,0.68
2024,2,5,11,742.28,788.11,24.15,99.35,101.8,1.12
2024,2,5,12,728.5,672.07,25.38,99.26,101.69,2.11
2024,2,5,13,658.65,655.87,25.92,99.14,101.57,2.77
2024,2,5,14,525.8,542.08,25.92,99.06,101.48,2.99
2024,2,5,15,359.33,394.14,25.25,99.03,101.46,3.02
2024,2,5,16,173.18,200.2,23.87,99.04,101.48,2.95
2024,2,5,17,23.62,6.5,19.9,99.08,101.56,2.97
2024,2,5,18,0,0,18.09,99.15,101.64,3.02
2024,2,5,19,0,0,17.24,99.21,101.72,2.95
2024,2,5,20,0,0,16.49,99.28,101.79,2.93
2024,2,5,21,0,0,15.83,99.3,101.82,2.88
2024,2,5,22,0,0,15.21,99.3,101.83,2.93
2024,2,5,23,0,0,14.6,99.28,101.81,2.98
2024,2,6,0,0,0,14.01,99.25,101.79,3.05
2024,2,6,1,0,0,13.55,99.22,101.76,3.14
2024,2,6,2,0,0,12.98,99.19,101.74,3.35
2024,2,6,3,0,0,12.39,99.18,101.73,3.67
2024,2,6,4,0,0,11.93,99.2,101.75,4.09
2024,2,6,5,0,0,11.61,99.25,101.81,4.51
2024,2,6,6,0,0,11.27,99.32,101.88,4.81
2024,2,6,7,67.3,26.2,13.15,99.4,101.95,4.37
2024,2,6,8,241.38,212.75,16.02,99.47,101.99,3.54
2024,2,6,9,448.62,433.75,20.2,99.52,102.01,3.25
2024,2,6,10,595.65,521.32,22.99,99.51,101.98,2.21
2024,2,6,11,707.4,600.53,24.61,99.45,101.9,1.14
2024,2,6,12,745.85,661.62,25.68,99.35,101.79,0.1
2024,2,6,13,691.8,637.61,26.36,99.24,101.67,0.71
2024,2,6,14,524.38,378.69,26.33,99.16,101.59,1.06
2024,2,6,15,359.42,220.98,25.8,99.12,101.55,1.03
2024,2,6,16,177.2,105.01,24.49,99.12,101.56,1.13
2024,2,6,17,27.4,4.17,20.78,99.14,101.61,2.2
2024,2,6,18,0,0,18.74,99.17,101.66,3.61
2024,2,6,19,0,0,17.78,99.26,101.76,4.6
2024,2,6,20,0,0,16.84,99.37,101.88,4.85
2024,2,6,21,0,0,16.87,99.39,101.9,4.66
2024,2,6,22,0,0,16.24,99.41,101.93,4.28
2024,2,6,23,0,0,15.61,99.37,101.9,4.15
2024,2,7,0,0,0,14.92,99.36,101.89,3.66
2024,2,7,1,0,0,14.28,99.33,101.87,3.33
2024,2,7,2,0,0,14.23,99.26,101.8,3.4
2024,2,7,3,0,0,14.05,99.26,101.79,3.23
2024,2,7,4,0,0,13.7,99.28,101.82,2.97
2024,2,7,5,0,0,13.68,99.33,101.87,2.58
2024,2,7,6,0,0,14.13,99.42,101.96,1.86
2024,2,7,7,51.25,4.36,15.58,99.47,102,1.83
2024,2,7,8,155.27,17.12,18.37,99.54,102.05,0.79
2024,2,7,9,293.55,96.25,21.17,99.58,102.06,0.21
2024,2,7,10,415.12,253.91,23.73,99.59,102.05,1.24
2024,2,7,11,575.45,304.38,24.85,99.55,102,2.43
2024,2,7,12,646.12,334.32,25.25,99.48,101.93,3.27
2024,2,7,13,581.05,352.9,25.62,99.41,101.85,3.76
2024,2,7,14,479.6,228.79,25.33,99.38,101.82,3.85
2024,2,7,15,342.45,165.29,24.67,99.42,101.87,4.13
2024,2,7,16,178.7,93.12,23.42,99.44,101.9,4.3
2024,2,7,17,29.02,3.76,19.67,99.48,101.98,4.53
2024,2,7,18,0,0,17.81,99.57,102.08,5.03
